,Unnamed: 0,Frame,prox,dist,prox_filtered,dist_filtered
175,175,175,32,26,32.0,32.0
176,176,176,33,36,32.0,32.0
177,177,177,33,26,32.0,32.0
178,178,178,28,36,32.0,32.0
179,179,179,31,36,32.0,31.0
180,180,180,30,26,32.0,31.0
181,181,181,32,26,32.0,31.0
182,182,182,31,26,32.0,31.0
183,183,183,31,26,32.0,31.0
184,184,184,31,34,32.0,31.0
185,185,185,33,26,32.0,31.0
186,186,186,37,34,32.0,31.0
187,187,187,33,26,32.0,31.0
188,188,188,31,27,32.0,31.0
189,189,189,32,26,31.0,31.0
190,190,190,32,26,31.0,30.0
191,191,191,35,26,31.0,30.0
192,192,192,30,26,31.0,30.0
193,193,193,30,26,31.0,30.0
194,194,194,33,27,31.0,30.0
195,195,195,32,26,31.0,30.0
196,196,196,30,26,31.0,30.0
197,197,197,33,26,31.0,30.0
198,198,198,28,26,31.0,30.0
199,199,199,33,27,31.0,30.0
200,200,200,32,26,31.0,30.0
201,201,201,33,27,31.0,30.0
202,202,202,32,27,31.0,29.0
203,203,203,29,27,31.0,29.0
204,204,204,32,26,31.0,29.0
205,205,205,30,26,31.0,29.0
206,206,206,31,26,30.0,29.0
207,207,207,29,27,30.0,29.0
208,208,208,31,26,30.0,29.0
209,209,209,31,26,30.0,29.0
210,210,210,31,26,30.0,29.0
211,211,211,32,26,30.0,29.0
212,212,212,30,26,30.0,29.0
213,213,213,32,28,30.0,29.0
214,214,214,30,27,30.0,29.0
215,215,215,32,26,30.0,29.0
216,216,216,30,26,30.0,29.0
217,217,217,30,26,30.0,28.0
218,218,218,32,26,30.0,28.0
219,219,219,32,26,30.0,28.0
220,220,220,27,28,30.0,28.0
221,221,221,30,27,30.0,28.0
222,222,222,31,26,30.0,28.0
223,223,223,33,27,30.0,28.0
224,224,224,29,28,30.0,28.0
225,225,225,31,26,30.0,28.0
226,226,226,31,27,30.0,28.0
227,227,227,31,30,29.0,28.0
228,228,228,32,28,29.0,28.0
229,229,229,28,26,29.0,28.0
230,230,230,29,26,29.0,28.0
231,231,231,30,28,29.0,28.0
232,232,232,32,28,29.0,28.0
233,233,233,33,28,29.0,28.0
234,234,234,31,27,29.0,28.0
235,235,235,33,26,29.0,28.0
236,236,236,29,28,29.0,28.0
237,237,237,27,28,29.0,28.0
238,238,238,28,29,29.0,28.0
239,239,239,26,28,29.0,28.0
240,240,240,26,28,29.0,28.0
241,241,241,27,28,29.0,28.0
242,242,242,26,28,29.0,28.0
243,243,243,26,28,29.0,28.0
244,244,244,28,27,28.0,28.0
245,245,245,28,27,28.0,28.0
246,246,246,26,27,28.0,28.0
247,247,247,25,27,28.0,28.0
248,248,248,28,27,28.0,28.0
249,249,249,26,29,28.0,28.0
250,250,250,26,25,28.0,28.0
251,251,251,27,29,28.0,28.0
252,252,252,27,29,28.0,28.0
253,253,253,28,31,28.0,28.0
254,254,254,28,31,28.0,28.0
255,255,255,27,30,28.0,28.0
256,256,256,27,30,28.0,29.0
257,257,257,25,31,28.0,29.0
258,258,258,26,30,28.0,29.0
259,259,259,27,31,28.0,29.0
260,260,260,27,31,28.0,29.0
261,261,261,27,30,28.0,29.0
262,262,262,28,30,28.0,29.0
263,263,263,28,29,28.0,29.0
264,264,264,26,29,28.0,29.0
265,265,265,26,29,28.0,29.0
266,266,266,26,29,28.0,29.0
267,267,267,27,29,27.0,29.0
268,268,268,27,29,27.0,29.0
269,269,269,26,27,27.0,29.0
270,270,270,26,30,27.0,29.0
271,271,271,27,29,27.0,29.0
272,272,272,29,27,27.0,29.0
273,273,273,28,27,27.0,29.0
274,274,274,28,28,27.0,29.0
275,275,275,28,29,27.0,29.0
276,276,276,28,29,27.0,29.0
277,277,277,26,27,27.0,29.0
278,278,278,28,27,27.0,29.0
279,279,279,27,27,27.0,29.0
280,280,280,26,27,27.0,29.0
281,281,281,27,29,27.0,29.0
282,282,282,26,27,27.0,29.0
283,283,283,26,31,27.0,29.0
284,284,284,26,30,27.0,29.0
285,285,285,25,29,27.0,29.0
286,286,286,26,30,27.0,29.0
287,287,287,26,31,27.0,29.0
288,288,288,26,31,27.0,29.0
289,289,289,25,31,27.0,29.0
290,290,290,25,31,27.0,29.0
291,291,291,25,31,27.0,29.0
292,292,292,26,31,27.0,29.0
293,293,293,27,32,27.0,29.0
294,294,294,28,32,27.0,29.0
295,295,295,27,32,27.0,28.0
296,296,296,27,32,27.0,28.0
297,297,297,27,31,27.0,29.0
298,298,298,26,29,27.0,29.0
299,299,299,26,29,27.0,29.0
300,300,300,28,29,27.0,29.0
301,301,301,28,31,27.0,29.0
302,302,302,26,31,27.0,29.0
303,303,303,26,29,27.0,29.0
304,304,304,26,31,27.0,29.0
305,305,305,27,30,27.0,29.0
306,306,306,27,31,27.0,29.0
307,307,307,27,29,27.0,29.0
308,308,308,27,29,27.0,29.0
309,309,309,26,31,27.0,29.0
310,310,310,27,30,27.0,29.0
311,311,311,27,29,27.0,29.0
312,312,312,26,31,26.0,29.0
313,313,313,27,31,26.0,29.0
314,314,314,26,30,26.0,29.0
315,315,315,26,29,26.0,29.0
316,316,316,26,29,26.0,29.0
317,317,317,26,29,26.0,29.0
318,318,318,26,29,26.0,29.0
319,319,319,26,29,26.0,29.0
320,320,320,26,30,26.0,29.0
321,321,321,26,30,26.0,29.0
322,322,322,26,31,26.0,29.0
323,323,323,26,32,26.0,29.0
324,324,324,26,29,26.0,29.0
325,325,325,26,31,26.0,29.0
326,326,326,26,29,26.0,29.0
327,327,327,26,31,26.0,29.0
328,328,328,26,29,26.0,29.0
329,329,329,27,21,26.0,29.0
330,330,330,26,25,26.0,29.0
331,331,331,27,23,26.0,29.0
332,332,332,27,23,26.0,29.0
333,333,333,26,23,26.0,29.0
334,334,334,26,22,26.0,29.0
335,335,335,27,24,26.0,29.0
336,336,336,26,27,26.0,29.0
337,337,337,26,27,26.0,29.0
338,338,338,25,20,26.0,29.0
339,339,339,26,29,26.0,29.0
340,340,340,26,27,26.0,29.0
341,341,341,26,25,26.0,29.0
342,342,342,26,20,26.0,29.0
343,343,343,26,19,26.0,29.0
344,344,344,34,20,26.0,29.0
345,345,345,26,22,26.0,29.0
346,346,346,27,27,26.0,29.0
347,347,347,27,31,26.0,29.0
348,348,348,27,29,26.0,29.0
349,349,349,27,30,26.0,29.0
350,350,350,27,29,26.0,29.0
351,351,351,25,31,26.0,29.0
352,352,352,26,29,26.0,29.0
353,353,353,26,28,26.0,29.0
354,354,354,26,28,26.0,29.0
355,355,355,26,31,26.0,29.0
356,356,356,26,29,26.0,29.0
357,357,357,26,31,26.0,29.0
358,358,358,26,33,26.0,29.0
359,359,359,26,35,26.0,29.0
360,360,360,26,32,26.0,29.0
361,361,361,26,32,26.0,29.0
362,362,362,26,29,26.0,29.0
363,363,363,26,30,26.0,29.0
364,364,364,27,31,26.0,29.0
365,365,365,26,31,26.0,29.0
366,366,366,26,31,26.0,29.0
367,367,367,27,30,26.0,29.0
368,368,368,26,31,26.0,29.0
369,369,369,26,32,26.0,29.0
370,370,370,26,32,26.0,29.0
371,371,371,26,35,26.0,30.0
372,372,372,31,28,26.0,30.0
373,373,373,26,30,26.0,30.0
374,374,374,26,30,26.0,30.0
375,375,375,25,30,26.0,30.0
376,376,376,25,27,26.0,30.0
377,377,377,26,28,26.0,30.0
378,378,378,26,30,26.0,30.0
379,379,379,23,33,26.0,30.0
380,380,380,26,31,26.0,30.0
381,381,381,26,27,26.0,30.0
382,382,382,26,36,26.0,30.0
383,383,383,26,28,26.0,30.0
384,384,384,27,29,26.0,30.0
385,385,385,26,28,26.0,30.0
386,386,386,26,30,26.0,31.0
387,387,387,27,32,26.0,31.0
388,388,388,28,29,26.0,31.0
389,389,389,27,32,26.0,31.0
390,390,390,27,28,26.0,31.0
391,391,391,27,28,26.0,31.0
392,392,392,26,31,26.0,31.0
393,393,393,26,32,26.0,31.0
394,394,394,25,32,26.0,31.0
395,395,395,27,35,26.0,31.0
396,396,396,26,30,26.0,31.0
397,397,397,26,31,26.0,32.0
398,398,398,27,28,26.0,32.0
399,399,399,28,29,26.0,32.0
400,400,400,26,31,26.0,32.0
401,401,401,24,27,26.0,32.0
402,402,402,26,30,26.0,32.0
403,403,403,26,30,26.0,32.0
404,404,404,27,30,26.0,32.0
405,405,405,23,33,26.0,32.0
406,406,406,25,35,26.0,32.0
407,407,407,26,35,26.0,32.0
408,408,408,26,33,26.0,32.0
409,409,409,26,33,26.0,32.0
410,410,410,27,33,26.0,32.0
411,411,411,26,32,26.0,32.0
412,412,412,27,27,26.0,32.0
413,413,413,27,30,26.0,32.0
414,414,414,26,32,26.0,32.0
415,415,415,27,31,26.0,32.0
416,416,416,26,35,26.0,32.0
417,417,417,27,32,26.0,32.0
418,418,418,26,33,26.0,32.0
419,419,419,26,33,26.0,32.0
420,420,420,27,34,26.0,32.0
421,421,421,25,35,26.0,32.0
422,422,422,26,33,26.0,32.0
423,423,423,26,33,26.0,32.0
424,424,424,25,33,26.0,32.0
425,425,425,26,33,26.0,32.0
426,426,426,26,35,26.0,32.0
427,427,427,25,34,26.0,32.0
428,428,428,26,33,26.0,32.0
429,429,429,26,36,26.0,32.0
430,430,430,27,34,26.0,32.0
431,431,431,27,34,26.0,32.0
432,432,432,26,32,26.0,32.0
433,433,433,27,34,26.0,32.0
434,434,434,27,34,26.0,31.0
435,435,435,26,33,26.0,31.0
436,436,436,26,33,27.0,31.0
437,437,437,26,33,27.0,31.0
438,438,438,26,32,27.0,31.0
439,439,439,26,34,27.0,31.0
440,440,440,27,33,27.0,31.0
441,441,441,25,33,27.0,31.0
442,442,442,26,32,27.0,31.0
443,443,443,26,33,27.0,31.0
444,444,444,26,32,27.0,31.0
445,445,445,26,34,27.0,31.0
446,446,446,26,35,27.0,31.0
447,447,447,26,32,27.0,31.0
448,448,448,27,34,27.0,31.0
449,449,449,25,33,27.0,31.0
450,450,450,26,31,27.0,31.0
451,451,451,26,31,27.0,31.0
452,452,452,27,31,27.0,31.0
453,453,453,27,32,27.0,31.0
454,454,454,26,32,27.0,31.0
455,455,455,26,32,27.0,31.0
456,456,456,26,31,27.0,31.0
457,457,457,26,31,27.0,31.0
458,458,458,27,32,27.0,31.0
459,459,459,27,31,27.0,31.0
460,460,460,26,32,27.0,31.0
461,461,461,26,31,27.0,31.0
462,462,462,27,32,27.0,31.0
463,463,463,26,32,27.0,31.0
464,464,464,26,32,27.0,31.0
465,465,465,29,31,27.0,31.0
466,466,466,27,31,27.0,31.0
467,467,467,27,32,27.0,31.0
468,468,468,27,31,27.0,31.0
469,469,469,29,32,27.0,31.0
470,470,470,27,32,27.0,31.0
471,471,471,27,31,27.0,31.0
472,472,472,26,32,28.0,31.0
473,473,473,26,31,28.0,31.0
474,474,474,26,30,28.0,31.0
475,475,475,28,29,28.0,31.0
476,476,476,27,28,28.0,31.0
477,477,477,28,28,28.0,30.0
478,478,478,29,28,28.0,30.0
479,479,479,28,26,28.0,30.0
480,480,480,28,27,28.0,30.0
481,481,481,28,27,28.0,30.0
482,482,482,30,25,28.0,30.0
483,483,483,28,28,28.0,30.0
484,484,484,28,27,28.0,30.0
485,485,485,27,28,28.0,30.0
486,486,486,28,26,28.0,30.0
487,487,487,28,26,28.0,30.0
488,488,488,29,27,28.0,30.0
489,489,489,28,27,28.0,30.0
490,490,490,29,27,28.0,30.0
491,491,491,29,27,28.0,30.0
492,492,492,29,30,28.0,30.0
493,493,493,29,30,28.0,30.0
494,494,494,29,29,28.0,30.0
495,495,495,30,31,28.0,30.0
496,496,496,29,30,28.0,30.0
497,497,497,29,27,28.0,30.0
498,498,498,28,30,28.0,30.0
499,499,499,30,27,28.0,30.0
500,500,500,29,29,28.0,30.0
501,501,501,29,30,28.0,30.0
502,502,502,29,30,28.0,30.0
503,503,503,29,29,28.0,30.0
504,504,504,29,30,28.0,30.0
505,505,505,29,27,28.0,30.0
506,506,506,29,30,29.0,30.0
507,507,507,29,30,29.0,30.0
508,508,508,28,30,29.0,30.0
509,509,509,29,30,29.0,30.0
510,510,510,29,29,29.0,30.0
511,511,511,31,30,29.0,30.0
512,512,512,29,30,29.0,30.0
513,513,513,29,30,29.0,30.0
514,514,514,29,30,29.0,30.0
515,515,515,30,30,29.0,30.0
516,516,516,29,29,29.0,30.0
517,517,517,29,29,29.0,30.0
518,518,518,29,29,29.0,30.0
519,519,519,29,30,29.0,30.0
520,520,520,30,30,29.0,30.0
521,521,521,31,30,29.0,30.0
522,522,522,29,30,29.0,30.0
523,523,523,29,30,29.0,30.0
524,524,524,29,30,29.0,30.0
525,525,525,31,31,29.0,30.0
526,526,526,30,30,29.0,30.0
527,527,527,30,30,29.0,30.0
528,528,528,29,30,29.0,30.0
529,529,529,28,30,29.0,30.0
530,530,530,29,30,29.0,30.0
531,531,531,29,30,29.0,30.0
532,532,532,29,31,29.0,30.0
533,533,533,29,30,29.0,30.0
534,534,534,29,30,29.0,30.0
535,535,535,29,30,29.0,30.0
536,536,536,29,30,29.0,30.0
537,537,537,29,31,29.0,30.0
538,538,538,29,30,29.0,30.0
539,539,539,29,32,29.0,30.0
540,540,540,29,30,29.0,30.0
541,541,541,28,30,29.0,31.0
542,542,542,29,32,29.0,31.0
543,543,543,29,32,29.0,31.0
544,544,544,29,32,29.0,31.0
545,545,545,28,30,29.0,31.0
546,546,546,29,30,29.0,31.0
547,547,547,29,30,29.0,31.0
548,548,548,29,32,29.0,31.0
549,549,549,29,32,29.0,31.0
550,550,550,29,30,29.0,31.0
551,551,551,28,31,29.0,31.0
552,552,552,31,32,29.0,31.0
553,553,553,29,30,29.0,31.0
554,554,554,28,30,29.0,31.0
555,555,555,30,33,29.0,31.0
556,556,556,28,32,29.0,31.0
557,557,557,28,34,29.0,31.0
558,558,558,27,32,29.0,31.0
559,559,559,27,31,29.0,31.0
560,560,560,29,32,29.0,31.0
561,561,561,29,32,29.0,31.0
562,562,562,30,32,29.0,31.0
563,563,563,28,31,29.0,31.0
564,564,564,29,31,29.0,31.0
565,565,565,29,31,29.0,31.0
566,566,566,28,32,29.0,31.0
567,567,567,29,32,29.0,31.0
568,568,568,28,30,29.0,31.0
569,569,569,28,30,29.0,31.0
570,570,570,29,31,29.0,31.0
571,571,571,28,30,29.0,31.0
572,572,572,27,30,29.0,31.0
573,573,573,27,31,29.0,31.0
574,574,574,28,31,29.0,31.0
575,575,575,28,32,29.0,31.0
576,576,576,29,32,29.0,31.0
577,577,577,28,31,29.0,31.0
578,578,578,28,32,29.0,31.0
579,579,579,29,31,29.0,31.0
580,580,580,29,31,29.0,31.0
581,581,581,28,31,29.0,31.0
582,582,582,27,31,29.0,31.0
583,583,583,28,32,29.0,31.0
584,584,584,27,31,29.0,31.0
585,585,585,28,32,29.0,31.0
586,586,586,28,34,29.0,31.0
587,587,587,28,30,29.0,31.0
588,588,588,28,32,29.0,31.0
589,589,589,29,30,29.0,31.0
590,590,590,29,32,29.0,31.0
591,591,591,28,32,29.0,31.0
592,592,592,29,31,29.0,31.0
593,593,593,29,31,29.0,31.0
594,594,594,28,30,29.0,31.0
595,595,595,28,30,29.0,31.0
596,596,596,29,31,29.0,31.0
597,597,597,29,30,29.0,31.0
598,598,598,29,31,29.0,31.0
599,599,599,29,31,29.0,31.0
600,600,600,29,32,29.0,31.0
601,601,601,29,32,29.0,31.0
602,602,602,29,29,29.0,31.0
603,603,603,28,30,29.0,31.0
604,604,604,28,32,29.0,31.0
605,605,605,31,31,29.0,31.0
606,606,606,29,30,29.0,31.0
607,607,607,29,31,29.0,31.0
608,608,608,29,32,29.0,31.0
609,609,609,28,31,29.0,31.0
610,610,610,28,32,29.0,31.0
611,611,611,29,32,29.0,31.0
612,612,612,29,31,29.0,31.0
613,613,613,29,32,29.0,31.0
614,614,614,30,32,29.0,31.0
615,615,615,32,30,29.0,31.0
616,616,616,31,30,29.0,31.0
617,617,617,29,32,29.0,31.0
618,618,618,29,30,29.0,31.0
619,619,619,31,31,29.0,31.0
620,620,620,29,30,29.0,31.0
621,621,621,29,30,29.0,31.0
622,622,622,29,31,29.0,31.0
623,623,623,29,32,29.0,31.0
624,624,624,31,39,29.0,31.0
625,625,625,29,34,29.0,31.0
