,Frame,prox,dist,prox_filtered,dist_filtered
368,368,27,30,29.0,29.0
369,369,28,28,29.0,29.0
370,370,29,30,29.0,29.0
371,371,28,28,29.0,29.0
372,372,27,29,29.0,29.0
373,373,28,29,28.0,29.0
374,374,31,27,28.0,29.0
375,375,30,27,28.0,29.0
376,376,30,31,28.0,29.0
377,377,26,27,28.0,29.0
378,378,25,30,28.0,29.0
379,379,28,27,28.0,29.0
380,380,28,30,28.0,29.0
381,381,27,27,28.0,29.0
382,382,26,29,28.0,29.0
383,383,25,26,28.0,29.0
384,384,31,26,28.0,29.0
385,385,28,27,28.0,29.0
386,386,30,26,28.0,29.0
387,387,27,26,28.0,29.0
388,388,30,25,28.0,29.0
389,389,29,27,28.0,29.0
390,390,28,29,28.0,29.0
391,391,29,27,28.0,29.0
392,392,30,24,28.0,29.0
393,393,30,26,28.0,29.0
394,394,29,29,28.0,28.0
395,395,27,29,28.0,28.0
396,396,30,29,28.0,28.0
397,397,30,30,28.0,28.0
398,398,29,30,28.0,28.0
399,399,28,27,28.0,28.0
400,400,28,30,28.0,28.0
401,401,30,28,28.0,28.0
402,402,27,30,28.0,28.0
403,403,28,28,28.0,28.0
404,404,30,30,28.0,28.0
405,405,27,31,28.0,28.0
406,406,27,31,28.0,28.0
407,407,29,30,28.0,28.0
408,408,29,24,28.0,28.0
409,409,30,25,28.0,28.0
410,410,31,26,28.0,28.0
411,411,28,26,28.0,28.0
412,412,28,26,28.0,28.0
413,413,29,28,28.0,28.0
414,414,26,27,28.0,28.0
415,415,28,31,28.0,28.0
416,416,26,27,28.0,28.0
417,417,28,27,28.0,28.0
418,418,28,29,28.0,28.0
419,419,26,31,28.0,28.0
420,420,26,30,28.0,28.0
421,421,28,30,28.0,28.0
422,422,28,30,28.0,28.0
423,423,25,29,28.0,28.0
424,424,23,30,28.0,28.0
425,425,28,27,28.0,28.0
426,426,27,31,28.0,28.0
427,427,29,28,28.0,28.0
428,428,27,30,28.0,28.0
