,Unnamed: 0,Frame,prox,dist,prox_filtered,dist_filtered
175,175,175,28,30,28.0,31.0
176,176,176,29,30,28.0,31.0
177,177,177,26,32,28.0,31.0
178,178,178,19,31,28.0,31.0
179,179,179,26,32,28.0,31.0
180,180,180,24,30,28.0,31.0
181,181,181,26,32,28.0,31.0
182,182,182,25,29,28.0,31.0
183,183,183,17,30,28.0,31.0
184,184,184,26,31,28.0,31.0
185,185,185,26,33,28.0,32.0
186,186,186,24,33,27.0,32.0
187,187,187,26,30,27.0,32.0
188,188,188,25,30,27.0,32.0
189,189,189,26,30,27.0,32.0
190,190,190,27,31,27.0,32.0
191,191,191,27,30,27.0,32.0
192,192,192,25,30,27.0,32.0
193,193,193,26,31,27.0,32.0
194,194,194,26,30,27.0,32.0
195,195,195,26,32,27.0,32.0
196,196,196,27,30,27.0,32.0
197,197,197,25,33,27.0,32.0
198,198,198,26,29,27.0,32.0
199,199,199,26,30,27.0,32.0
200,200,200,26,32,27.0,32.0
201,201,201,24,32,27.0,32.0
202,202,202,25,29,27.0,32.0
203,203,203,27,34,27.0,32.0
204,204,204,26,29,27.0,32.0
205,205,205,28,31,27.0,32.0
206,206,206,29,29,27.0,32.0
207,207,207,27,31,27.0,32.0
208,208,208,26,33,27.0,32.0
209,209,209,27,30,28.0,32.0
210,210,210,27,31,28.0,32.0
211,211,211,24,30,28.0,32.0
212,212,212,27,34,28.0,32.0
213,213,213,27,29,28.0,33.0
214,214,214,27,30,28.0,33.0
215,215,215,28,30,28.0,33.0
216,216,216,27,30,28.0,33.0
217,217,217,27,29,28.0,33.0
218,218,218,27,30,28.0,33.0
219,219,219,27,32,28.0,33.0
220,220,220,28,34,28.0,33.0
221,221,221,28,32,28.0,33.0
222,222,222,26,31,28.0,33.0
223,223,223,26,34,28.0,33.0
224,224,224,27,34,28.0,33.0
225,225,225,26,32,28.0,33.0
226,226,226,19,32,28.0,33.0
227,227,227,27,37,28.0,33.0
228,228,228,27,34,28.0,34.0
229,229,229,27,37,28.0,34.0
230,230,230,28,34,28.0,34.0
231,231,231,27,34,28.0,34.0
232,232,232,28,34,29.0,34.0
233,233,233,26,38,29.0,34.0
234,234,234,27,35,29.0,34.0
235,235,235,28,37,29.0,34.0
236,236,236,27,33,29.0,34.0
237,237,237,28,34,29.0,34.0
238,238,238,28,35,29.0,34.0
239,239,239,30,34,29.0,34.0
240,240,240,28,32,29.0,34.0
241,241,241,28,34,29.0,34.0
242,242,242,30,32,29.0,34.0
243,243,243,29,37,29.0,34.0
244,244,244,32,34,29.0,34.0
245,245,245,33,34,29.0,35.0
246,246,246,30,33,29.0,35.0
247,247,247,29,33,29.0,35.0
248,248,248,29,33,29.0,35.0
249,249,249,31,32,30.0,35.0
250,250,250,31,33,30.0,35.0
251,251,251,33,35,30.0,35.0
252,252,252,32,34,30.0,35.0
253,253,253,33,36,30.0,35.0
254,254,254,31,34,30.0,35.0
255,255,255,30,38,30.0,35.0
256,256,256,36,34,30.0,35.0
257,257,257,37,37,30.0,35.0
258,258,258,33,38,30.0,35.0
259,259,259,33,34,30.0,35.0
260,260,260,32,41,30.0,35.0
261,261,261,31,39,30.0,35.0
262,262,262,32,39,30.0,35.0
263,263,263,30,42,30.0,35.0
264,264,264,31,38,30.0,35.0
265,265,265,32,38,30.0,35.0
266,266,266,32,39,30.0,35.0
267,267,267,32,38,30.0,35.0
268,268,268,32,33,30.0,35.0
269,269,269,35,37,30.0,35.0
270,270,270,33,37,30.0,35.0
271,271,271,32,35,30.0,35.0
272,272,272,30,38,30.0,35.0
273,273,273,29,40,30.0,35.0
274,274,274,33,38,30.0,35.0
275,275,275,33,35,30.0,35.0
276,276,276,31,37,30.0,35.0
277,277,277,32,40,30.0,35.0
